% Moku:Go Oscilloscope
% Channel A
% Channel B
% Time span 2.754 ms, time offset 0.000 s, Normal acquisition mode, no averaging
% Edge trigger: Channel A, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output A - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-03-12 T 14:48:05 +1100
Time (s), Voltage (V), Freq (Hz), FFT (dBm)
6.050560000000e-04, -4.250886e-01, 1.982208e-03, -7.906284e+01
6.078400000000e-04, -4.362329e-01, 1.984992e-03, -7.863012e+01
6.106240000000e-04, -4.473773e-01, 1.987776e-03, -8.083893e+01
6.134080000000e-04, -4.585216e-01, 1.990560e-03, -8.608244e+01
6.161920000000e-04, -4.696660e-01, 1.993344e-03, -9.552316e+01
6.189760000000e-04, -4.808104e-01, 1.996128e-03, -1.033707e+02
6.217600000000e-04, -4.919547e-01, 1.998912e-03, -9.858115e+01
6.245440000000e-04, -5.030991e-01, 2.001696e-03, -9.586464e+01
6.273280000000e-04, -5.142434e-01, 2.004480e-03, -9.508847e+01
6.301120000000e-04, -5.253878e-01, 2.007264e-03, -9.096226e+01
6.328960000000e-04, -5.365321e-01, 2.010048e-03, -8.424776e+01
6.356800000000e-04, -5.476002e-01, 2.012832e-03, -7.999123e+01
6.384640000000e-04, -5.586682e-01, 2.015616e-03, -7.844507e+01
6.412480000000e-04, -5.698126e-01, 2.018400e-03, -7.952021e+01
6.440320000000e-04, -5.809569e-01, 2.021184e-03, -8.342623e+01
6.468160000000e-04, -5.921013e-01, 2.023968e-03, -9.084009e+01
6.496000000000e-04, -6.032456e-01, 2.026752e-03, -9.976560e+01
6.523840000000e-04, -6.143900e-01, 2.029536e-03, -9.689128e+01
6.551680000000e-04, -6.255343e-01, 2.032320e-03, -9.361880e+01
6.579520000000e-04, -6.366787e-01, 2.035104e-03, -9.263077e+01
6.607360000000e-04, -6.478231e-01, 2.037888e-03, -9.234264e+01
6.635200000000e-04, -6.589674e-01, 2.040672e-03, -8.701205e+01
6.663040000000e-04, -6.701118e-01, 2.043456e-03, -8.169554e+01
6.690880000000e-04, -6.812561e-01, 2.046240e-03, -7.902964e+01
6.718720000000e-04, -6.924005e-01, 2.049024e-03, -7.897343e+01
6.746560000000e-04, -7.035449e-01, 2.051808e-03, -8.157082e+01
6.774400000000e-04, -7.146892e-01, 2.054592e-03, -8.722922e+01
6.802240000000e-04, -7.258336e-01, 2.057376e-03, -9.690998e+01
6.830080000000e-04, -7.369016e-01, 2.060160e-03, -1.025803e+02
6.857920000000e-04, -7.480460e-01, 2.062944e-03, -9.798596e+01
6.885760000000e-04, -7.591140e-01, 2.065728e-03, -9.580312e+01
6.913600000000e-04, -7.702583e-01, 2.068512e-03, -9.556259e+01
6.941440000000e-04, -7.814027e-01, 2.071296e-03, -9.071541e+01
6.969280000000e-04, -7.925471e-01, 2.074080e-03, -8.414531e+01
6.997120000000e-04, -8.036914e-01, 2.076864e-03, -8.029572e+01
7.024960000000e-04, -8.148358e-01, 2.079648e-03, -7.915498e+01
7.052800000000e-04, -8.259801e-01, 2.082432e-03, -8.064904e+01
7.080640000000e-04, -8.371245e-01, 2.085216e-03, -8.505023e+01
7.108480000000e-04, -8.482688e-01, 2.088000e-03, -9.323329e+01
7.136320000000e-04, -8.594132e-01, 2.090784e-03, -1.021252e+02
7.164160000000e-04, -8.705576e-01, 2.093568e-03, -9.846131e+01
7.192000000000e-04, -8.817019e-01, 2.096352e-03, -9.569260e+01
7.219840000000e-04, -8.928463e-01, 2.099136e-03, -9.465305e+01
7.247680000000e-04, -9.039906e-01, 2.101920e-03, -9.220968e+01
7.275520000000e-04, -9.151350e-01, 2.104704e-03, -8.638107e+01
7.303360000000e-04, -9.262794e-01, 2.107488e-03, -8.189873e+01
7.331200000000e-04, -9.373474e-01, 2.110272e-03, -7.991435e+01
7.359040000000e-04, -9.484917e-01, 2.113056e-03, -8.045788e+01
7.386880000000e-04, -9.596361e-01, 2.115840e-03, -8.367203e+01
7.414720000000e-04, -9.707805e-01, 2.118624e-03, -8.997315e+01
7.442560000000e-04, -9.819248e-01, 2.121408e-03, -9.872349e+01
7.470400000000e-04, -9.929928e-01, 2.124192e-03, -9.922614e+01
7.498240000000e-04, -9.953591e-01, 2.126976e-03, -9.626488e+01
7.526080000000e-04, -9.847491e-01, 2.129760e-03, -9.531107e+01
7.553920000000e-04, -9.736047e-01, 2.132544e-03, -9.504571e+01
7.581760000000e-04, -9.624604e-01, 2.135328e-03, -8.950473e+01
7.609600000000e-04, -9.513160e-01, 2.138112e-03, -8.377919e+01
7.637440000000e-04, -9.401716e-01, 2.140896e-03, -8.064311e+01
7.665280000000e-04, -9.290273e-01, 2.143680e-03, -8.007687e+01
7.693120000000e-04, -9.178829e-01, 2.146464e-03, -8.211257e+01
7.720960000000e-04, -9.067386e-01, 2.149248e-03, -8.712913e+01
7.748800000000e-04, -8.955942e-01, 2.152032e-03, -9.630836e+01
7.776640000000e-04, -8.844498e-01, 2.154816e-03, -1.055812e+02
7.804480000000e-04, -8.733818e-01, 2.157600e-03, -9.941694e+01
7.832320000000e-04, -8.623138e-01, 2.160384e-03, -9.610890e+01
7.860160000000e-04, -8.511694e-01, 2.163168e-03, -9.477100e+01
7.888000000000e-04, -8.400251e-01, 2.165952e-03, -9.119973e+01
7.915840000000e-04, -8.288807e-01, 2.168736e-03, -8.545180e+01
7.943680000000e-04, -8.177364e-01, 2.171520e-03, -8.148896e+01
7.971520000000e-04, -8.065920e-01, 2.174304e-03, -7.997328e+01
7.999360000000e-04, -7.954476e-01, 2.177088e-03, -8.094795e+01
8.027200000000e-04, -7.843033e-01, 2.179872e-03, -8.460351e+01
8.055040000000e-04, -7.731589e-01, 2.182656e-03, -9.136486e+01
8.082880000000e-04, -7.620146e-01, 2.185440e-03, -9.894313e+01
8.110720000000e-04, -7.508702e-01, 2.188224e-03, -9.606804e+01
8.138560000000e-04, -7.397259e-01, 2.191008e-03, -9.256336e+01
8.166400000000e-04, -7.285815e-01, 2.193792e-03, -9.140930e+01
8.194240000000e-04, -7.174371e-01, 2.196576e-03, -9.152119e+01
8.222080000000e-04, -7.062928e-01, 2.199360e-03, -8.814603e+01
8.249920000000e-04, -6.951484e-01, 2.202144e-03, -8.335544e+01
8.277760000000e-04, -6.840041e-01, 2.204928e-03, -8.074880e+01
8.305600000000e-04, -6.729360e-01, 2.207712e-03, -8.067051e+01
8.333440000000e-04, -6.617917e-01, 2.210496e-03, -8.321246e+01
8.361280000000e-04, -6.507237e-01, 2.213280e-03, -8.871770e+01
8.389120000000e-04, -6.395793e-01, 2.216064e-03, -9.724357e+01
8.416960000000e-04, -6.284349e-01, 2.218848e-03, -9.864113e+01
8.444800000000e-04, -6.172906e-01, 2.221632e-03, -9.416921e+01
8.472640000000e-04, -6.061462e-01, 2.224416e-03, -9.190782e+01
8.500480000000e-04, -5.950019e-01, 2.227200e-03, -9.154571e+01
8.528320000000e-04, -5.838575e-01, 2.229984e-03, -8.962909e+01
8.556160000000e-04, -5.727131e-01, 2.232768e-03, -8.500509e+01
8.584000000000e-04, -5.615688e-01, 2.235552e-03, -8.166341e+01
8.611840000000e-04, -5.504244e-01, 2.238336e-03, -8.063287e+01
8.639680000000e-04, -5.392801e-01, 2.241120e-03, -8.201485e+01
8.667520000000e-04, -5.281357e-01, 2.243904e-03, -8.597447e+01
8.695360000000e-04, -5.169914e-01, 2.246688e-03, -9.285417e+01
8.723200000000e-04, -5.058470e-01, 2.249472e-03, -1.006657e+02
8.751040000000e-04, -4.947026e-01, 2.252256e-03, -9.725384e+01
8.778880000000e-04, -4.836346e-01, 2.255040e-03, -9.383412e+01
8.806720000000e-04, -4.724903e-01, 2.257824e-03, -9.283942e+01
8.834560000000e-04, -4.613459e-01, 2.260608e-03, -9.187777e+01
8.862400000000e-04, -4.502015e-01, 2.263392e-03, -8.743087e+01
8.890240000000e-04, -4.390572e-01, 2.266176e-03, -8.304073e+01
8.918080000000e-04, -4.279128e-01, 2.268960e-03, -8.089010e+01
8.945920000000e-04, -4.168448e-01, 2.271744e-03, -8.119706e+01
8.973760000000e-04, -4.057004e-01, 2.274528e-03, -8.409013e+01
9.001600000000e-04, -3.945561e-01, 2.277312e-03, -8.989461e+01
9.029440000000e-04, -3.834117e-01, 2.280096e-03, -9.753179e+01
9.057280000000e-04, -3.722674e-01, 2.282880e-03, -9.661987e+01
9.085120000000e-04, -3.611230e-01, 2.285664e-03, -9.315375e+01
9.112960000000e-04, -3.499786e-01, 2.288448e-03, -9.167172e+01
9.140800000000e-04, -3.388343e-01, 2.291232e-03, -9.173007e+01
9.168640000000e-04, -3.276899e-01, 2.294016e-03, -8.956598e+01
9.196480000000e-04, -3.165456e-01, 2.296800e-03, -8.494604e+01
9.224320000000e-04, -3.054012e-01, 2.299584e-03, -8.195651e+01
9.252160000000e-04, -2.942569e-01, 2.302368e-03, -8.139970e+01
9.280000000000e-04, -2.831125e-01, 2.305152e-03, -8.338697e+01
9.307840000000e-04, -2.719681e-01, 2.307936e-03, -8.818767e+01
9.335680000000e-04, -2.608238e-01, 2.310720e-03, -9.599127e+01
9.363520000000e-04, -2.497558e-01, 2.313504e-03, -9.889673e+01
9.391360000000e-04, -2.386114e-01, 2.316288e-03, -9.457343e+01
9.419200000000e-04, -2.274670e-01, 2.319072e-03, -9.220900e+01
9.447040000000e-04, -2.163990e-01, 2.321856e-03, -9.195116e+01
9.474880000000e-04, -2.052547e-01, 2.324640e-03, -9.121774e+01
9.502720000000e-04, -1.941103e-01, 2.327424e-03, -8.700345e+01
9.530560000000e-04, -1.829659e-01, 2.330208e-03, -8.322387e+01
9.558400000000e-04, -1.718216e-01, 2.332992e-03, -8.173984e+01
9.586240000000e-04, -1.606772e-01, 2.335776e-03, -8.280273e+01
9.614080000000e-04, -1.495329e-01, 2.338560e-03, -8.668501e+01
9.641920000000e-04, -1.383885e-01, 2.341344e-03, -9.358383e+01
9.669760000000e-04, -1.272441e-01, 2.344128e-03, -9.724589e+01
9.697600000000e-04, -1.160998e-01, 2.346912e-03, -9.442297e+01
9.725440000000e-04, -1.049554e-01, 2.349696e-03, -9.200913e+01
9.753280000000e-04, -9.381107e-02, 2.352480e-03, -9.104183e+01
9.781120000000e-04, -8.266671e-02, 2.355264e-03, -9.097560e+01
9.808960000000e-04, -7.152235e-02, 2.358048e-03, -8.851652e+01
9.836800000000e-04, -6.037800e-02, 2.360832e-03, -8.444890e+01
9.864640000000e-04, -4.923364e-02, 2.363616e-03, -8.200937e+01
9.892480000000e-04, -3.808928e-02, 2.366400e-03, -8.187637e+01
9.920320000000e-04, -2.709758e-02, 2.369184e-03, -8.416501e+01
9.948160000000e-04, -1.595322e-02, 2.371968e-03, -8.896558e+01
9.976000000000e-04, -4.808867e-03, 2.374752e-03, -9.558395e+01
1.000384000000e-03, 6.335491e-03, 2.377536e-03, -9.693499e+01
1.003168000000e-03, 1.747985e-02, 2.380320e-03, -9.293837e+01
1.005952000000e-03, 2.862421e-02, 2.383104e-03, -9.079740e+01
1.008736000000e-03, 3.976857e-02, 2.385888e-03, -9.078231e+01
1.011520000000e-03, 5.091292e-02, 2.388672e-03, -9.047923e+01
1.014304000000e-03, 6.205728e-02, 2.391456e-03, -8.685580e+01
1.017088000000e-03, 7.320164e-02, 2.394240e-03, -8.350657e+01
1.019872000000e-03, 8.434600e-02, 2.397024e-03, -8.236763e+01
1.022656000000e-03, 9.549036e-02, 2.399808e-03, -8.372191e+01
1.025440000000e-03, 1.066347e-01, 2.402592e-03, -8.783164e+01
1.028224000000e-03, 1.177791e-01, 2.405376e-03, -9.512557e+01
1.031008000000e-03, 1.289234e-01, 2.408160e-03, -9.964906e+01
1.033792000000e-03, 1.400678e-01, 2.410944e-03, -9.409651e+01
1.036576000000e-03, 1.512121e-01, 2.413728e-03, -9.065376e+01
1.039360000000e-03, 1.622802e-01, 2.416512e-03, -8.970705e+01
1.042144000000e-03, 1.733482e-01, 2.419296e-03, -8.999803e+01
1.044928000000e-03, 1.844926e-01, 2.422080e-03, -8.815313e+01
1.047712000000e-03, 1.956369e-01, 2.424864e-03, -8.470391e+01
1.050496000000e-03, 2.067813e-01, 2.427648e-03, -8.278578e+01
1.053280000000e-03, 2.179256e-01, 2.430432e-03, -8.317522e+01
1.056064000000e-03, 2.290700e-01, 2.433216e-03, -8.606785e+01
1.058848000000e-03, 2.402143e-01, 2.436000e-03, -9.154169e+01
1.061632000000e-03, 2.513587e-01, 2.438784e-03, -9.730387e+01
1.064416000000e-03, 2.625031e-01, 2.441568e-03, -9.531806e+01
1.067200000000e-03, 2.736474e-01, 2.444352e-03, -9.182722e+01
1.069984000000e-03, 2.847918e-01, 2.447136e-03, -9.053824e+01
1.072768000000e-03, 2.959361e-01, 2.449920e-03, -9.106884e+01
1.075552000000e-03, 3.070805e-01, 2.452704e-03, -9.013484e+01
1.078336000000e-03, 3.182249e-01, 2.455488e-03, -8.625567e+01
1.081120000000e-03, 3.293692e-01, 2.458272e-03, -8.345391e+01
1.083904000000e-03, 3.405136e-01, 2.461056e-03, -8.294491e+01
1.086688000000e-03, 3.515816e-01, 2.463840e-03, -8.495950e+01
1.089472000000e-03, 3.627260e-01, 2.466624e-03, -8.984247e+01
1.092256000000e-03, 3.738703e-01, 2.469408e-03, -9.761038e+01
1.095040000000e-03, 3.850147e-01, 2.472192e-03, -9.840104e+01
1.097824000000e-03, 3.960827e-01, 2.474976e-03, -9.377789e+01
1.100608000000e-03, 4.072271e-01, 2.477760e-03, -9.135160e+01
1.103392000000e-03, 4.183714e-01, 2.480544e-03, -9.102400e+01
1.106176000000e-03, 4.295158e-01, 2.483328e-03, -9.066463e+01
1.108960000000e-03, 4.406601e-01, 2.486112e-03, -8.746747e+01
1.111744000000e-03, 4.518045e-01, 2.488896e-03, -8.425198e+01
1.114528000000e-03, 4.629488e-01, 2.491680e-03, -8.303322e+01
1.117312000000e-03, 4.740932e-01, 2.494464e-03, -8.423775e+01
1.120096000000e-03, 4.852376e-01, 2.497248e-03, -8.821858e+01
1.122880000000e-03, 4.963819e-01, 2.500032e-03, -9.518122e+01
1.125664000000e-03, 5.075263e-01, 2.502816e-03, -9.814020e+01
1.128448000000e-03, 5.186706e-01, 2.505600e-03, -9.444812e+01
1.131232000000e-03, 5.298150e-01, 2.508384e-03, -9.161251e+01
1.134016000000e-03, 5.409594e-01, 2.511168e-03, -9.069313e+01
1.136800000000e-03, 5.521037e-01, 2.513952e-03, -9.120720e+01
1.139584000000e-03, 5.632481e-01, 2.516736e-03, -8.991025e+01
1.142368000000e-03, 5.743161e-01, 2.519520e-03, -8.629401e+01
1.145152000000e-03, 5.854605e-01, 2.522304e-03, -8.394236e+01
1.147936000000e-03, 5.966048e-01, 2.525088e-03, -8.386372e+01
1.150720000000e-03, 6.077492e-01, 2.527872e-03, -8.631859e+01
1.153504000000e-03, 6.188172e-01, 2.530656e-03, -9.167113e+01
1.156288000000e-03, 6.299616e-01, 2.533440e-03, -9.832354e+01
1.159072000000e-03, 6.411059e-01, 2.536224e-03, -9.589887e+01
1.161856000000e-03, 6.522503e-01, 2.539008e-03, -9.190017e+01
1.164640000000e-03, 6.633946e-01, 2.541792e-03, -8.993269e+01
1.167424000000e-03, 6.745390e-01, 2.544576e-03, -9.000414e+01
1.170208000000e-03, 6.856833e-01, 2.547360e-03, -9.033491e+01
1.172992000000e-03, 6.968277e-01, 2.550144e-03, -8.758787e+01
1.175776000000e-03, 7.079721e-01, 2.552928e-03, -8.463556e+01
1.178560000000e-03, 7.191164e-01, 2.555712e-03, -8.379541e+01
1.181344000000e-03, 7.302608e-01, 2.558496e-03, -8.545982e+01
1.184128000000e-03, 7.414051e-01, 2.561280e-03, -8.994051e+01
1.186912000000e-03, 7.525495e-01, 2.564064e-03, -9.742882e+01
1.189696000000e-03, 7.636939e-01, 2.566848e-03, -9.916456e+01
1.192480000000e-03, 7.748382e-01, 2.569632e-03, -9.406399e+01
1.195264000000e-03, 7.859826e-01, 2.572416e-03, -9.110709e+01
1.198048000000e-03, 7.970506e-01, 2.575200e-03, -9.043838e+01
1.200832000000e-03, 8.081950e-01, 2.577984e-03, -9.105491e+01
1.203616000000e-03, 8.192630e-01, 2.580768e-03, -8.977689e+01
1.206400000000e-03, 8.304073e-01, 2.583552e-03, -8.647395e+01
1.209184000000e-03, 8.415517e-01, 2.586336e-03, -8.446388e+01
1.211968000000e-03, 8.526961e-01, 2.589120e-03, -8.471098e+01
1.214752000000e-03, 8.638404e-01, 2.591904e-03, -8.742496e+01
1.217536000000e-03, 8.749848e-01, 2.594688e-03, -9.268831e+01
1.220320000000e-03, 8.861291e-01, 2.597472e-03, -9.801427e+01
1.223104000000e-03, 8.972735e-01, 2.600256e-03, -9.480230e+01
1.225888000000e-03, 9.084178e-01, 2.603040e-03, -9.080223e+01
1.228672000000e-03, 9.195622e-01, 2.605824e-03, -8.917050e+01
1.231456000000e-03, 9.307066e-01, 2.608608e-03, -8.955017e+01
1.234240000000e-03, 9.418509e-01, 2.611392e-03, -8.991908e+01
1.237024000000e-03, 9.529953e-01, 2.614176e-03, -8.753066e+01
1.239808000000e-03, 9.641396e-01, 2.616960e-03, -8.504843e+01
1.242592000000e-03, 9.752840e-01, 2.619744e-03, -8.454228e+01
1.245376000000e-03, 9.864284e-01, 2.622528e-03, -8.644555e+01
1.248160000000e-03, 9.961224e-01, 2.625312e-03, -9.095847e+01
1.250944000000e-03, 9.913136e-01, 2.628096e-03, -9.739239e+01
1.253728000000e-03, 9.801692e-01, 2.630880e-03, -9.706860e+01
1.256512000000e-03, 9.691012e-01, 2.633664e-03, -9.196837e+01
1.259296000000e-03, 9.579568e-01, 2.636448e-03, -8.916642e+01
1.262080000000e-03, 9.468125e-01, 2.639232e-03, -8.879024e+01
1.264864000000e-03, 9.356681e-01, 2.642016e-03, -8.995703e+01
1.267648000000e-03, 9.246001e-01, 2.644800e-03, -8.965779e+01
1.270432000000e-03, 9.134557e-01, 2.647584e-03, -8.704834e+01
1.273216000000e-03, 9.023114e-01, 2.650368e-03, -8.547787e+01
1.276000000000e-03, 8.911670e-01, 2.653152e-03, -8.616236e+01
1.278784000000e-03, 8.800226e-01, 2.655936e-03, -8.948829e+01
1.281568000000e-03, 8.688783e-01, 2.658720e-03, -9.572123e+01
1.284352000000e-03, 8.577339e-01, 2.661504e-03, -9.767679e+01
1.287136000000e-03, 8.465896e-01, 2.664288e-03, -9.241658e+01
1.289920000000e-03, 8.354452e-01, 2.667072e-03, -8.930676e+01
1.292704000000e-03, 8.243008e-01, 2.669856e-03, -8.854183e+01
1.295488000000e-03, 8.131565e-01, 2.672640e-03, -8.950720e+01
1.298272000000e-03, 8.020121e-01, 2.675424e-03, -8.968663e+01
1.301056000000e-03, 7.908678e-01, 2.678208e-03, -8.708378e+01
1.303840000000e-03, 7.797234e-01, 2.680992e-03, -8.492390e+01
1.306624000000e-03, 7.685791e-01, 2.683776e-03, -8.482431e+01
1.309408000000e-03, 7.574347e-01, 2.686560e-03, -8.713311e+01
1.312192000000e-03, 7.463667e-01, 2.689344e-03, -9.194182e+01
1.314976000000e-03, 7.352986e-01, 2.692128e-03, -9.679754e+01
1.317760000000e-03, 7.241543e-01, 2.694912e-03, -9.411008e+01
1.320544000000e-03, 7.130099e-01, 2.697696e-03, -9.016025e+01
1.323328000000e-03, 7.018656e-01, 2.700480e-03, -8.827339e+01
1.326112000000e-03, 6.907212e-01, 2.703264e-03, -8.847020e+01
1.328896000000e-03, 6.795769e-01, 2.706048e-03, -8.968629e+01
1.331680000000e-03, 6.684325e-01, 2.708832e-03, -8.892834e+01
1.334464000000e-03, 6.572881e-01, 2.711616e-03, -8.665146e+01
1.337248000000e-03, 6.461438e-01, 2.714400e-03, -8.578901e+01
1.340032000000e-03, 6.349994e-01, 2.717184e-03, -8.729936e+01
1.342816000000e-03, 6.238551e-01, 2.719968e-03, -9.169818e+01
1.345600000000e-03, 6.127107e-01, 2.722752e-03, -9.916759e+01
1.348384000000e-03, 6.015663e-01, 2.725536e-03, -9.886052e+01
1.351168000000e-03, 5.904220e-01, 2.728320e-03, -9.300868e+01
1.353952000000e-03, 5.792776e-01, 2.731104e-03, -8.945301e+01
1.356736000000e-03, 5.681333e-01, 2.733888e-03, -8.827341e+01
1.359520000000e-03, 5.569889e-01, 2.736672e-03, -8.887051e+01
1.362304000000e-03, 5.459209e-01, 2.739456e-03, -8.922554e+01
1.365088000000e-03, 5.348529e-01, 2.742240e-03, -8.743265e+01
1.367872000000e-03, 5.237085e-01, 2.745024e-03, -8.584249e+01
1.370656000000e-03, 5.125641e-01, 2.747808e-03, -8.615005e+01
1.373440000000e-03, 5.014198e-01, 2.750592e-03, -8.877689e+01
1.376224000000e-03, 4.902754e-01, 2.753376e-03, -9.367644e+01
1.379008000000e-03, 4.791311e-01, 2.756160e-03, -9.772221e+01
1.381792000000e-03, 4.679867e-01, 2.758944e-03, -9.381168e+01
1.384576000000e-03, 4.568424e-01, 2.761728e-03, -8.949612e+01
1.387360000000e-03, 4.456980e-01, 2.764512e-03, -8.762843e+01
1.390144000000e-03, 4.345536e-01, 2.767296e-03, -8.799625e+01
1.392928000000e-03, 4.234093e-01, 2.770080e-03, -8.943954e+01
1.395712000000e-03, 4.122649e-01, 2.772864e-03, -8.899046e+01
1.398496000000e-03, 4.011206e-01, 2.775648e-03, -8.709509e+01
1.401280000000e-03, 3.899762e-01, 2.778432e-03, -8.655306e+01
1.404064000000e-03, 3.788318e-01, 2.781216e-03, -8.824683e+01
1.406848000000e-03, 3.676875e-01, 2.784000e-03, -9.245304e+01
1.409632000000e-03, 3.566195e-01, 2.786784e-03, -9.841275e+01
1.412416000000e-03, 3.454751e-01, 2.789568e-03, -9.691064e+01
1.415200000000e-03, 3.343307e-01, 2.792352e-03, -9.134985e+01
1.417984000000e-03, 3.232627e-01, 2.795136e-03, -8.828393e+01
1.420768000000e-03, 3.121184e-01, 2.797920e-03, -8.767368e+01
1.423552000000e-03, 3.009740e-01, 2.800704e-03, -8.886570e+01
1.426336000000e-03, 2.898296e-01, 2.803488e-03, -8.967328e+01
1.429120000000e-03, 2.786853e-01, 2.806272e-03, -8.797645e+01
1.431904000000e-03, 2.675409e-01, 2.809056e-03, -8.645251e+01
1.434688000000e-03, 2.563966e-01, 2.811840e-03, -8.688279e+01
1.437472000000e-03, 2.452522e-01, 2.814624e-03, -8.969526e+01
1.440256000000e-03, 2.341079e-01, 2.817408e-03, -9.474748e+01
1.443040000000e-03, 2.229635e-01, 2.820192e-03, -9.642279e+01
1.445824000000e-03, 2.118191e-01, 2.822976e-03, -9.154452e+01
1.448608000000e-03, 2.006748e-01, 2.825760e-03, -8.807107e+01
1.451392000000e-03, 1.895304e-01, 2.828544e-03, -8.695105e+01
1.454176000000e-03, 1.783861e-01, 2.831328e-03, -8.787920e+01
1.456960000000e-03, 1.672417e-01, 2.834112e-03, -8.934733e+01
1.459744000000e-03, 1.560973e-01, 2.836896e-03, -8.855201e+01
1.462528000000e-03, 1.450293e-01, 2.839680e-03, -8.703234e+01
1.465312000000e-03, 1.338850e-01, 2.842464e-03, -8.704035e+01
1.468096000000e-03, 1.227406e-01, 2.845248e-03, -8.912954e+01
1.470880000000e-03, 1.115962e-01, 2.848032e-03, -9.325734e+01
